monsterId,monster,slug,traitIndex,trait,sourceTrait,declaredAutomation,ruleKind,battleImpact,status,issues,runtimeConsumers,directTests
"srd-5.1:planetar","行星神使","planetar","3","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:plesiosaurus","蛇颈龙","plesiosaurus","0","屏息","Hold Breath","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:polar-bear","北极熊","polar-bear","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:priest","祭司","priest","0","神圣威能","Divine Eminence","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:priest","祭司","priest","1","施法","Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:pseudodragon","伪龙","pseudodragon","0","敏锐感官","Keen Senses","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:pseudodragon","伪龙","pseudodragon","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/rulesets/dnd5e/monsterConditionalOnHitBatch.test.ts | src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:pseudodragon","伪龙","pseudodragon","2","有限心灵感应","Limited Telepathy","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:purple-worm","紫虫","purple-worm","0","掘穴者","Tunneler","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:quasit","夸塞魔","quasit","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:quasit","夸塞魔","quasit","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:quipper","食人鱼","quipper","0","嗜血狂暴","Blood Frenzy","headless","blood-frenzy","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:quipper","食人鱼","quipper","1","水下呼吸","Water Breathing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:rakshasa","罗刹","rakshasa","0","有限魔法免疫","Limited Magic Immunity","headless","limited-magic-immunity","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/lib/combatLogDetails.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/pluginSpellTransaction.test.ts"
"srd-5.1:rakshasa","罗刹","rakshasa","1","天生施法","Innate Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:rat","老鼠","rat","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:raven","渡鸦","raven","0","拟声","Mimicry","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:reef-shark","礁鲨","reef-shark","0","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:reef-shark","礁鲨","reef-shark","1","水下呼吸","Water Breathing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:remorhaz","寒炎虫","remorhaz","0","灼热躯体","Heated Body","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:rhinoceros","犀牛","rhinoceros","0","冲锋","Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:roc","鹏鸟","roc","0","敏锐视觉","Keen Sight","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:roper","绳索怪","roper","0","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:roper","绳索怪","roper","1","攫握卷须","Grasping Tendrils","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:roper","绳索怪","roper","2","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:rug-of-smothering","窒息地毯","rug-of-smothering","0","反魔法易感","Antimagic Susceptibility","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:rug-of-smothering","窒息地毯","rug-of-smothering","1","伤害转移","Damage Transfer","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:rug-of-smothering","窒息地毯","rug-of-smothering","2","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:rust-monster","锈蚀怪","rust-monster","0","嗅铁","Iron Scent","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:rust-monster","锈蚀怪","rust-monster","1","锈蚀金属","Rust Metal","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:saber-toothed-tiger","剑齿虎","saber-toothed-tiger","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:saber-toothed-tiger","剑齿虎","saber-toothed-tiger","1","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:sahuagin","沙华鱼人","sahuagin","0","嗜血狂暴","Blood Frenzy","headless","blood-frenzy","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:sahuagin","沙华鱼人","sahuagin","1","有限两栖","Limited Amphibiousness","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:sahuagin","沙华鱼人","sahuagin","2","鲨鱼心灵感应","Shark Telepathy","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:salamander","火蜥蜴","salamander","0","灼热躯体","Heated Body","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:salamander","火蜥蜴","salamander","1","灼热武器","Heated Weapons","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:satyr","萨堤尔","satyr","0","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:scout","斥候","scout","0","敏锐听觉与视觉","Keen Hearing and Sight","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:sea-hag","海鬼婆","sea-hag","0","两栖","Amphibious","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:sea-hag","海鬼婆","sea-hag","1","骇人外貌","Horrific Appearance","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:sea-horse","海马","sea-horse","0","水下呼吸","Water Breathing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:shadow","幽影","shadow","0","无定形","Amorphous","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:shadow","幽影","shadow","1","阴影隐匿","Shadow Stealth","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:shadow","幽影","shadow","2","阳光弱点","Sunlight Weakness","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:shambling-mound","蔓生怪","shambling-mound","0","闪电吸收","Lightning Absorption","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:shield-guardian","盾卫者","shield-guardian","0","受缚","Bound","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:shield-guardian","盾卫者","shield-guardian","1","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:shield-guardian","盾卫者","shield-guardian","2","储存法术","Spell Storing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:shrieker","尖叫蕈","shrieker","0","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:solar","太阳神使","solar","0","天使武器","Angelic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:solar","太阳神使","solar","1","神圣感知","Divine Awareness","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:solar","太阳神使","solar","2","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:solar","太阳神使","solar","3","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:specter","幽魂","specter","0","虚体移动","Incorporeal Movement","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:specter","幽魂","specter","1","阳光敏感","Sunlight Sensitivity","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:spider","蜘蛛","spider","0","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:spider","蜘蛛","spider","1","蛛网感知","Web Sense","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:spider","蜘蛛","spider","2","蛛网行者","Web Walker","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:spirit-naga","邪灵纳迦","spirit-naga","0","复苏","Rejuvenation","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:spirit-naga","邪灵纳迦","spirit-naga","1","施法","Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:spy","间谍","spy","0","狡诈动作","Cunning Action","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:spy","间谍","spy","1","偷袭（每回合 1 次）","Sneak Attack (1/Turn)","headless","sneak-attack","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/lib/combatLogDetails.ts | src/lib/dnd5eActionIcons.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/classes.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterCatalogAttackTraitDeclarations.test.ts | src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/domain/combat/combatMath.test.ts | src/rulesets/dnd5e/equipmentAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:steam-mephit","蒸汽魔蝠","steam-mephit","0","死亡爆裂","Death Burst","headless","death-area-saving-throw","true","verified-full","","src/pages/maps/settleDnd5eCombatResult.ts | src/rulesets/dnd5e/combatSimulation.ts | src/rulesets/dnd5e/headlessCombatEngine.ts","src/rulesets/dnd5e/monsterDeathAreaAndUnnervingMaskCatalog.test.ts | src/rulesets/dnd5e/monsterDeathAreaRuntime.test.ts"
"srd-5.1:steam-mephit","蒸汽魔蝠","steam-mephit","1","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:stone-giant","石巨人","stone-giant","0","岩石伪装","Stone Camouflage","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:stone-golem","石魔像","stone-golem","0","不变形态","Immutable Form","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:stone-golem","石魔像","stone-golem","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:stone-golem","石魔像","stone-golem","2","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:storm-giant","风暴巨人","storm-giant","0","两栖","Amphibious","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:storm-giant","风暴巨人","storm-giant","1","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","0","心灵联结","Telepathic Bond","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","1","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:swarm-of-bats","蝙蝠群","swarm-of-bats","0","回声定位","Echolocation","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:swarm-of-bats","蝙蝠群","swarm-of-bats","1","敏锐听觉","Keen Hearing","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:swarm-of-bats","蝙蝠群","swarm-of-bats","2","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-beetles","甲虫群","swarm-of-beetles","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-centipedes","蜈蚣群","swarm-of-centipedes","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-insects","昆虫群","swarm-of-insects","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-poisonous-snakes","毒蛇群","swarm-of-poisonous-snakes","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-quippers","食人鱼群","swarm-of-quippers","0","嗜血狂暴","Blood Frenzy","headless","blood-frenzy","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:swarm-of-quippers","食人鱼群","swarm-of-quippers","1","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-quippers","食人鱼群","swarm-of-quippers","2","水下呼吸","Water Breathing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:swarm-of-rats","鼠群","swarm-of-rats","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:swarm-of-rats","鼠群","swarm-of-rats","1","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:swarm-of-ravens","渡鸦群","swarm-of-ravens","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-spiders","蜘蛛群","swarm-of-spiders","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:swarm-of-spiders","蜘蛛群","swarm-of-spiders","1","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:swarm-of-spiders","蜘蛛群","swarm-of-spiders","2","蛛网感知","Web Sense","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:swarm-of-spiders","蜘蛛群","swarm-of-spiders","3","蛛网行者","Web Walker","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:swarm-of-wasps","蜂群","swarm-of-wasps","0","群集","Swarm","headless","swarm","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
