monsterId,monster,slug,section,actionId,action,kind,complexity,declaredAutomation,structuralAutomation,status,issues,directTests
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","actions","acid-breath","强酸吐息","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-black-dragon","远古黑龙","ancient-black-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","lightning-breath","闪电吐息","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-blue-dragon","远古蓝龙","ancient-blue-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-brass-dragon","远古黄铜龙","ancient-brass-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-bronze-dragon","远古青铜龙","ancient-bronze-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-copper-dragon","远古赤铜龙","ancient-copper-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","actions","multiattack-weapons-only","多重攻击: Weapons Only","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","legendaryActions","detect","侦测","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","legendaryActions","tail-attack","尾击攻击","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:ancient-gold-dragon","远古金龙","ancient-gold-dragon","legendaryActions","wing-attack-costs-2-actions","翼击（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:ancient-green-dragon","远古绿龙","ancient-green-dragon","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:ancient-green-dragon","远古绿龙","ancient-green-dragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-green-dragon","远古绿龙","ancient-green-dragon","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ancient-green-dragon","远古绿龙","ancient-green-dragon","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
